date,rainfall,temperature_2m,humidity,dewpoint_2m,apparent_temperature,pressure,precipitation,tithi_index,nakshatra_index,yoga_index,karana_index,vara_index,moon_phase_angle,moon_distance_km,sun_lon,moon_lon,hour,day,month,dayofweek,hour_sin,hour_cos,month_sin,month_cos,is_monsoon,is_summer,is_winter,rain_lag_1,rain_lag_3,rain_lag_6,rain_lag_12,rain_lag_24,rain_sum_6,rain_sum_12,rain_sum_24,rain_diff,temp_humidity,temp_dewpoint,humidity_pressure,pressure_change,temp_roll_6,humidity_roll_6,pressure_roll_6,moon_phase_sin,moon_phase_cos,sun_moon_angle
1996-02-13,0.0,24.96666666666667,75.58333333333333,19.995833333333334,27.491666666666664,1008.0791666666668,0.5,23,16,11,4,2,278.7784728126783,372689.9303070536,300.50671682591826,219.2852009956141,0,13,2,1,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1887.0638888888889,4.970833333333335,76193.98368055555,-0.8624999999998408,25.03333333333333,73.76388888888889,1008.7423611111111,-0.9882857915771205,0.15261452803316075,81.22151583030416
1996-02-14,0.0,24.954166666666666,73.29166666666667,19.495833333333334,27.575,1007.5625,0.3,24,17,13,6,3,291.8817101254683,368454.2641934301,301.5176210884317,233.3993361689364,0,14,2,2,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1828.9324652777777,5.458333333333332,73845.93489583334,-0.5166666666667652,25.293055555555554,75.31944444444444,1008.4770833333332,-0.9279552712352171,0.37269158105164446,68.11828491949532
1996-02-15,0.0,25.179166666666664,71.5,19.195833333333333,27.666666666666668,1006.6291666666666,0.0,25,18,14,1,4,305.33487339766697,364839.82630224567,302.52820502084006,247.86307333232648,0,15,2,3,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.3104166666665,5.983333333333331,71973.98541666666,-0.933333333333394,25.310416666666665,75.31944444444444,1008.2409722222222,-0.8157857226428055,0.578354264039054,54.66513168851358
1996-02-16,0.0,24.491666666666664,69.91666666666667,18.15833333333333,26.17083333333333,1007.0625,0.0,26,19,15,4,5,319.0814361055825,362223.3846762207,303.5384527889542,262.6198725348689,0,16,2,4,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1712.3756944444444,6.333333333333332,70410.453125,0.43333333333339397,25.160416666666663,73.89583333333333,1007.9187499999999,-0.6549856766868039,0.7556412927673617,40.91858025408533
1996-02-17,0.0,25.116666666666664,66.5,17.8125,26.541666666666668,1008.5916666666668,0.0,27,20,16,6,6,333.01856768617404,360950.16100200464,304.5483433986339,277.5668852399788,0,17,2,5,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.2583333333332,7.304166666666664,67071.34583333334,1.5291666666668107,25.066666666666663,72.15277777777777,1007.8111111111111,-0.453701729864309,0.8911536008557299,26.98145815865513
1996-02-18,0.0,25.34583333333333,67.66666666666667,18.2125,26.808333333333334,1009.0375,0.0,28,21,17,8,0,347.00584282229744,361263.4235769955,305.5578513941425,292.5636633523742,0,18,2,6,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715.0680555555555,7.133333333333333,68278.20416666668,0.44583333333321207,25.009027777777778,70.74305555555556,1007.8270833333335,-0.22485169033842972,0.9743929994370603,12.994188041768325
1996-02-19,0.0,25.129166666666663,68.375,18.254166666666663,26.820833333333336,1008.7791666666668,0.0,0,23,19,0,1,0.8859149882244167,363244.2944540122,306.566948371336,307.4528333075462,0,19,2,0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1718.2067708333332,6.875,68975.27552083334,-0.25833333333321207,25.036111111111108,69.54166666666667,1007.94375,0.015461517336431726,0.9998804635963517,0.8858849362101751
1996-02-20,0.0,25.633333333333336,76.04166666666667,20.70833333333333,28.629166666666663,1007.1375,0.0,1,24,20,2,2,14.511351523434865,366782.2310560477,307.5756050752468,322.0869327786874,0,20,2,1,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1949.2013888888891,4.925000000000008,76584.41406250001,-1.6416666666667652,25.149305555555554,70.00000000000001,1007.8729166666668,0.2505718099623076,0.9680980157257907,14.5113277034406
1996-02-21,0.0,27.09166666666667,77.375,22.370833333333334,31.004166666666663,1006.7,0.4,2,25,21,4,3,27.768451056550987,371586.8707336611,308.5837935938468,336.3522305758658,0,21,2,2,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2096.2177083333336,4.720833333333335,77893.4125,-0.4375,25.46805555555555,70.97916666666667,1007.8847222222224,0.4658994902391666,0.8848376489474692,27.76843698201901
1996-02-22,0.1919812560081482,27.508333333333336,79.25,23.21666666666667,31.96666666666667,1007.3708333333334,1.5,3,26,22,6,4,40.59080869434853,377236.2770851192,309.5914891225767,350.1822943988031,0,22,2,3,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,1,0.0,0.0,0.0,0.0,0.0,0.1919812560081482,0.1919812560081482,0.1919812560081482,0.1919812560081482,2180.035416666667,4.291666666666668,79834.13854166667,0.6708333333333485,25.970833333333335,72.53472222222223,1007.9361111111112,0.6506524076935504,0.7593756938186697,40.59080527622638
1996-02-23,0.0,27.254166666666663,76.70833333333333,22.2875,31.2875,1008.4916666666668,0.0,4,0,23,1,5,52.96090308102654,383244.5177528955,310.59867098511813,3.559579765812863,0,23,2,4,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,1,0.1919812560081482,0.0,0.0,0.0,0.0,0.1919812560081482,0.1919812560081482,0.1919812560081482,-0.1919812560081482,2090.6217013888886,4.9666666666666615,77359.71493055556,1.120833333333394,26.327083333333334,74.23611111111111,1007.9194444444446,0.7982246636499699,0.602359847882387,307.03909121930525
1996-02-24,0.0,26.60833333333333,73.83333333333333,20.97083333333333,30.19583333333333,1009.0375,0.0,5,1,24,3,6,64.9028065421975,389129.0946233192,311.60532290146995,16.508140981838864,0,24,2,5,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,1,0.0,0.0,0.0,0.0,0.0,0.1919812560081482,0.1919812560081482,0.1919812560081482,0.0,1964.5819444444442,5.637499999999999,74500.60208333333,0.5458333333332348,26.537499999999998,75.26388888888889,1007.9194444444444,0.9055895766555604,0.42415506439603295,295.0971819196311
1996-02-25,0.0,25.729166666666668,72.33333333333333,19.725,28.7125,1009.0583333333334,0.0,6,2,25,5,0,76.47079429113994,394464.6033411744,312.61143271490585,29.082240263934025,0,25,2,6,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,1,0.0,0.1919812560081482,0.0,0.0,0.0,0.1919812560081482,0.1919812560081482,0.1919812560081482,0.0,1861.076388888889,6.004166666666666,72988.55277777778,0.02083333333337123,26.6375,75.9236111111111,1007.9659722222223,0.9722507986224899,0.23394098524613127,283.52919245097183
1996-02-26,0.0,25.95833333333333,72.04166666666667,19.995833333333334,29.141666666666666,1009.2375,0.0,7,3,26,0,1,87.73768578703617,398917.36507410667,313.6169918545257,41.354688499120535,0,26,2,0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,1,0.0,0.0,0.0,0.0,0.0,0.1919812560081482,0.1919812560081482,0.1919812560081482,0.0,1870.081597222222,5.962499999999995,72707.1515625,0.17916666666656056,26.691666666666666,75.25694444444444,1008.3159722222222,0.9992205753031181,0.039474572713401865,272.26230335540515
1996-02-27,0.0,26.1875,71.5,20.120833333333334,29.129166666666663,1009.4,0.0,8,4,0,2,2,98.78493606564578,402262.0316086317,314.6219947599363,53.40693582269031,0,27,2,1,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,1,0.0,0.0,0.0,0.0,0.0,0.1919812560081482,0.1919812560081482,0.1919812560081482,0.0,1872.40625,6.066666666666666,72172.09999999999,0.16250000000002274,26.540972222222223,74.27777777777777,1008.7659722222221,0.988268569600547,-0.1527260106847843,261.215058937246
1996-02-28,0.0,25.2,71.25,19.1625,27.758333333333336,1009.8083333333334,0.0,9,4,1,4,3,109.69502997022452,404383.98050962976,315.62643840272733,65.3214651726212,0,28,2,2,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,1,0.0,0.0,0.1919812560081482,0.0,0.0,0.0,0.1919812560081482,0.1919812560081482,0.0,1795.5,6.037499999999998,71948.84375,0.4083333333334167,26.156249999999996,72.94444444444444,1009.1722222222221,0.9414997820532728,-0.33701359081443566,250.30497323010613
1996-02-29,0.0,25.23333333333333,68.45833333333333,18.45,27.27916666666667,1010.2708333333334,0.0,10,5,2,6,4,120.54596378885796,405271.5691433733,316.6303219580491,77.17627341425728,0,29,2,3,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1919812560081482,0.1919812560081482,0.0,1727.431944444444,6.783333333333331,69161.45746527778,0.46249999999997726,25.819444444444443,71.56944444444444,1009.46875,0.8612217260843459,-0.5082294152450247,239.4540485437918
1996-03-01,0.0,25.258333333333336,68.08333333333333,18.016666666666666,27.27916666666667,1010.2625,0.0,10,6,3,0,5,131.40738556898765,405001.4088607428,317.6336466230126,89.04101129961967,0,1,3,4,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919812560081482,0.1919812560081482,0.0,1719.6715277777778,7.241666666666671,68782.03854166667,-0.008333333333325754,25.594444444444445,70.61111111111111,1009.6729166666668,0.7500258186487746,-0.6614085510183819,228.59263532339295
1996-03-02,0.0,25.0625,68.0,17.991666666666667,27.120833333333334,1008.8458333333332,0.0,11,7,4,2,6,142.33805680687462,403718.7956898668,318.6364155455692,100.97444490668664,0,2,3,5,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919812560081482,0.1919812560081482,0.0,1704.25,7.070833333333333,68601.51666666666,-1.4166666666668561,25.483333333333334,69.8888888888889,1009.6375000000002,0.6110013615353431,-0.7916295448010748,217.66197063888256
1996-03-03,0.0,24.575,68.25,17.641666666666666,26.316666666666663,1009.3208333333332,0.0,12,8,5,4,0,153.38449177124193,401614.8297430744,319.6386338093982,113.0230947540671,0,3,3,6,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919812560081482,0.1919812560081482,0.0,1677.2437499999999,6.933333333333334,68886.14687499999,0.47500000000002274,25.252777777777776,69.25694444444444,1009.6513888888888,0.4480010918509344,-0.8940330092901327,206.61553905533108
1996-03-04,0.0,24.95,70.29166666666667,18.383333333333333,27.308333333333334,1009.725,0.0,13,9,6,6,1,164.58079029578735,398901.7398906695,320.64030841070485,125.22106837182976,0,4,3,0,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919812560081482,0.1919812560081482,0.0,1753.7770833333334,6.566666666666666,70975.253125,0.40416666666681067,25.04652777777778,69.05555555555556,1009.7055555555556,0.26587933731561914,-0.9640063163634393,195.4192400388751
1996-03-05,0.0,25.46666666666667,68.45833333333333,18.404166666666665,27.875,1009.2916666666666,0.0,14,10,7,1,2,175.9497195024354,395788.4204431074,321.6414481619019,137.59114175920678,0,5,3,1,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.1919812560081482,0.0,0.0,0.0,0.1919812560081482,0.0,1743.4055555555556,7.0625000000000036,69094.42534722222,-0.43333333333339397,25.09097222222222,68.59027777777779,1009.6194444444444,0.07063186931104139,-0.9975024506424172,184.05030640269513
1996-03-06,0.0,25.525,68.125,17.8125,27.9125,1008.4333333333334,0.0,15,11,8,3,3,187.5049816681378,392458.8994392907,322.64206346558126,150.14702693590647,0,6,3,2,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919812560081482,0.0,1738.890625,7.712499999999999,68699.52083333334,-0.8583333333332348,25.139583333333334,68.53472222222223,1009.3131944444444,-0.13061239439836309,-0.9914335088292742,172.4950365296748
1996-03-07,0.0,25.495833333333334,69.04166666666667,18.154166666666665,27.84583333333333,1008.4583333333334,0.0,16,12,9,5,4,199.2543524915241,389056.9536681147,323.64216592196595,162.89650985539396,0,7,3,3,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919812560081482,0.0,1760.274826388889,7.341666666666669,69625.64409722223,0.024999999999977263,25.179166666666664,68.69444444444444,1009.0124999999999,-0.32976236232442824,-0.9440639726174347,160.745656066572
1996-03-08,0.0,25.7125,67.41666666666667,17.962500000000002,28.116666666666664,1009.0291666666668,0.0,17,13,10,0,5,211.2030737885405,385679.8869237811,324.64176776224485,175.84484272616828,0,8,3,4,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919812560081482,0.0,1733.4510416666667,7.7499999999999964,68025.38298611113,0.5708333333334394,25.287499999999998,68.59722222222221,1009.0430555555555,-0.518072896978991,-0.8553364679562049,148.79692503607657
1996-03-09,0.0,25.629166666666663,66.54166666666667,17.941666666666666,27.97083333333333,1008.8666666666668,0.0,18,14,11,2,6,223.3566597842123,382383.2913458158,325.6408811318014,188.99754991679265,0,9,3,5,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919812560081482,0.0,1705.4074652777776,7.6874999999999964,67131.66944444446,-0.16250000000002274,25.463194444444444,68.3125,1008.9673611111111,-0.6865377117971442,-0.7270941962911968,136.64333121500874
1996-03-10,0.0,24.8625,67.41666666666667,17.391666666666666,26.95833333333333,1008.1083333333332,0.0,19,15,12,4,0,235.7222307923697,379196.4846017853,326.6395172705842,202.3617612288506,0,10,3,6,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919812560081482,0.0,1676.1468750000001,7.470833333333335,67963.30347222222,-0.7583333333335531,25.44861111111111,67.83333333333334,1008.6979166666666,-0.8263168807092894,-0.5632054799581321,124.27775604173357
1996-03-11,0.0,24.5125,69.29166666666667,17.595833333333335,26.725,1008.3083333333334,0.0,20,16,13,6,1,248.30766805939595,376145.7285278026,327.6376856468031,215.9453662894269,0,11,3,0,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919812560081482,0.0,1698.5119791666668,6.916666666666664,69867.36493055556,0.20000000000015916,25.28958333333333,67.97222222222223,1008.5340277777777,-0.9291820474877135,-0.3696224054715034,111.69231935737622
1996-03-12,0.0,25.09166666666667,69.25,18.02083333333333,27.579166666666666,1008.3583333333332,0.0,21,17,14,1,2,261.11828256989463,373279.9704923168,328.6353930958472,229.75368282239268,0,12,3,1,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919812560081482,0.0,1737.5979166666668,7.07083333333334,69828.81458333333,0.04999999999984084,25.217361111111114,68.15972222222223,1008.5215277777778,-0.9880091821700866,-0.15439512928715285,98.8817102734545
1996-03-13,0.0,25.241666666666664,68.04166666666667,17.6375,27.491666666666664,1006.7333333333332,0.0,22,18,16,3,3,274.1512856903366,370692.3327173935,329.63264300978443,243.78392662888368,0,13,3,2,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919812560081482,0.0,1717.4850694444444,7.604166666666664,68499.8138888889,-1.625,25.174999999999997,67.99305555555556,1008.2340277777779,-0.9973763856994968,0.07239022896087874,85.84871638090075
1996-03-14,0.0,24.7375,71.20833333333333,18.316666666666663,27.1375,1005.8666666666668,0.0,23,19,17,5,4,287.38910490789544,368530.3517052219,330.62943463070263,258.01852650485057,0,14,3,3,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919812560081482,0.0,1761.5161458333332,6.420833333333338,71626.08888888889,-0.8666666666664469,25.0125,68.625,1007.7069444444445,-0.9542971754342319,0.29885933306197215,72.61090812585206
1996-03-15,0.0,25.695833333333336,69.95833333333333,19.079166666666666,28.4625,1006.0291666666668,0.0,25,20,18,1,5,300.7933800042358,366989.3862781573,331.6257625291408,272.4191194698071,0,15,3,4,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919812560081482,0.0,1797.6376736111113,6.616666666666671,70380.12378472222,0.16250000000002274,25.02361111111111,69.19444444444444,1007.2340277777777,-0.8590190529997074,0.5119436166058583,59.206643059333715
1996-03-16,0.0,26.479166666666668,72.41666666666667,20.3625,29.816666666666663,1005.1541666666668,0.0,26,21,19,3,6,314.30198384515114,366286.9741873401,332.6216163899535,286.9235706533022,0,16,3,5,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919812560081482,0.0,1917.5329861111113,6.116666666666667,72789.91423611113,-0.875,25.293055555555554,70.02777777777777,1006.7416666666668,-0.7156685509040703,0.6984400656082582,45.698045736651295
1996-03-17,0.0,27.5875,71.125,21.20833333333333,31.3125,1005.45,0.0,27,22,20,5,0,327.8311489095012,366621.1739915229,333.61698124913187,301.44809928908364,0,17,3,6,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.1919812560081482,0.0,0.0,0.0,0.0,1962.1609374999998,6.37916666666667,71512.63125,0.2958333333332348,25.805555555555557,70.33333333333333,1006.2652777777779,-0.5324161635602163,0.8464827398002992,32.168881960048225
1996-03-18,0.0,28.304166666666664,73.625,22.575,32.67916666666667,1005.1125,0.0,28,23,21,7,1,341.28342062613626,368121.9770877488,334.6118382838265,315.89523228280586,0,18,3,0,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2083.894270833333,5.729166666666664,74001.4078125,-0.33750000000009095,26.340972222222224,71.0625,1005.7243055555556,-0.3208870663407951,0.9471174640218594,18.716606001020637
1996-03-19,0.0,27.65416666666667,71.625,21.2375,31.27083333333333,1004.0166666666668,0.0,29,24,22,10,2,354.5600330582656,370809.18933106,335.6061661355386,330.1661811347133,0,19,3,1,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.7296875000002,6.416666666666668,71912.69375,-1.0958333333331893,26.743055555555557,71.65972222222223,1005.2715277777778,-0.09480274931911928,0.9954960766982139,5.439985000825288
1996-03-20,0.0,27.2875,68.58333333333333,19.6375,30.1,1004.45,0.0,0,25,24,1,3,7.574485939278341,374569.8467685293,336.5999425758775,344.1744210802058,0,20,3,2,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1871.4677083333333,7.650000000000002,68888.52916666666,0.4333333333332803,27.168055555555558,71.22222222222221,1005.0354166666666,0.13181498455188,0.9912743363204697,7.574478504328283
1996-03-21,0.0,26.9375,71.375,20.354166666666668,30.054166666666664,1006.0958333333332,0.0,1,26,25,3,4,20.26370205193332,379162.2994133945,337.5931461962673,357.8568509079297,0,21,3,3,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1922.6640625,6.583333333333332,71810.09010416665,1.6458333333331439,27.375,71.45833333333333,1005.0465277777779,0.3463414118086527,0.9381085366131092,20.2637047116624
1996-03-22,0.0,27.133333333333336,69.33333333333333,19.766666666666666,30.52083333333333,1006.1125,0.0,2,0,26,5,5,32.59435395611137,384245.1426250706,338.5857577970569,11.180121800661835,0,22,3,4,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1881.2444444444445,7.366666666666671,69757.13333333333,0.016666666666765195,27.48402777777778,70.94444444444444,1005.2062500000001,0.5386877654002008,0.8425054844973641,327.40563599639506
1996-03-23,0.0,26.975,71.33333333333333,20.4875,30.5875,1005.6916666666666,0.0,3,1,0,0,6,44.56390584094022,389421.8334280045,339.57776127453826,24.1416805238769,0,23,3,5,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.2166666666667,6.487500000000001,71739.33888888887,-0.4208333333333485,27.381944444444446,70.97916666666666,1005.2465277777778,0.7017043644069971,0.7124682343600816,315.43608075066135
1996-03-24,0.0,27.28333333333333,72.79166666666667,21.329166666666666,31.2375,1005.5041666666666,0.0,4,2,1,2,0,56.197498297567726,394289.3390698554,340.56914398130186,36.76665467349813,0,24,3,6,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1985.9993055555556,5.954166666666666,73192.32413194445,-0.1875,27.211805555555554,70.84027777777779,1005.3118055555556,0.8309601789777189,0.5563318981986538,303.80248930780374
1996-03-25,0.0,28.025,71.5,21.691666666666663,32.05833333333333,1004.65,0.0,5,3,2,4,1,67.54244726226082,398481.3605218036,341.55989667606224,49.10235143636951,0,25,3,0,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.7875,6.333333333333336,71832.47499999999,-0.8541666666666288,27.27361111111111,70.81944444444444,1005.4173611111111,0.9241627878598029,0.38199887635331736,292.4575452396927
1996-03-26,0.0,29.3875,71.95833333333333,23.041666666666668,33.675,1002.9416666666666,0.0,6,4,3,6,2,78.66195414546733,401701.0217540461,342.5500132386204,61.211967187772494,0,26,3,1,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2114.675520833333,6.345833333333331,72170.01076388887,-1.7083333333333712,27.623611111111114,71.38194444444444,1005.1659722222222,0.9804843291427249,0.196597254064091,281.33804605084794
1996-03-27,0.0,30.558333333333334,64.91666666666667,22.570833333333336,34.458333333333336,1002.0333333333332,0.0,7,5,4,0,3,89.6290621681689,403741.8567218133,343.5394903142137,73.16854321352452,0,27,3,2,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1983.745138888889,7.987499999999997,65048.663888888885,-0.9083333333334167,28.227083333333336,70.30555555555556,1004.4888888888887,0.9999790431752866,0.006474041260166601,270.3709471006892
1996-03-28,0.0,30.945833333333336,64.25,22.875,35.1875,1001.9791666666666,0.0,8,6,5,2,4,100.5213169224525,404498.23057651566,344.52832700444804,85.04962573805423,0,28,3,3,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988.2697916666668,8.070833333333336,64377.16145833333,-0.05416666666656056,28.8625,69.45833333333333,1003.7999999999998,0.983187038698366,-0.18260133333450154,259.47870126639384
1996-03-29,0.0,30.09166666666667,71.125,23.6625,34.583333333333336,1002.1291666666666,0.0,9,7,6,4,5,111.41618271367156,403967.0218235997,345.5165246694372,96.9326818845096,0,29,3,4,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2140.2697916666666,6.429166666666667,71276.43697916667,0.14999999999997726,29.381944444444443,69.42361111111111,1003.2062499999998,0.9309527223314962,-0.3651397387077667,248.5838427849276
1996-03-30,0.0,30.04583333333333,70.125,23.3125,34.483333333333334,1002.475,0.0,10,8,7,6,6,122.3870669008338,402242.06755471387,346.50408686192856,108.89112378768836,0,30,3,5,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2106.9640624999997,6.733333333333331,70298.559375,0.3458333333334167,29.842361111111106,68.97916666666667,1002.7013888888888,0.8444488535815563,-0.5356361952713756,237.6129630742402
1996-03-31,0.0,29.84583333333333,71.45833333333333,23.491666666666664,34.44166666666667,1002.2583333333332,0.0,11,9,8,1,0,133.4997782299764,399502.1880254829,347.49101937951986,120.99076682389448,0,31,3,6,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2132.7335069444443,6.354166666666668,71619.71006944444,-0.21666666666681067,30.145833333333332,68.97222222222221,1002.3027777777778,0.7253770353638412,-0.6883517680421578,226.50025255562537
1996-04-01,0.0,30.175,71.41666666666667,23.7625,34.77916666666667,1002.0416666666666,0.3,12,9,9,3,1,144.80933947012315,395993.0740054088,348.47733039283577,133.28664222357332,0,1,4,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2154.9979166666667,6.412500000000001,71562.47569444445,-0.2166666666665833,30.277083333333334,68.88194444444444,1002.1527777777777,0.5762991102134623,-0.8172388485425615,215.19068816926244
1996-04-02,0.0,29.73333333333333,73.125,23.870833333333334,34.725,1003.1958333333332,0.3,13,10,10,5,2,156.35723497760767,392003.3092000466,349.46303058106315,145.82024464692074,0,2,4,1,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2174.25,5.862499999999997,73358.69531249999,1.1541666666665833,30.139583333333334,70.25,1002.3465277777777,0.4010328853623302,-0.9160636576450155,203.6427859341424
1996-04-03,0.0,28.98333333333333,73.95833333333333,23.179166666666664,33.80833333333333,1004.4291666666668,0.5,14,11,11,0,3,168.16934051820647,387835.5342856504,350.4481331838008,158.61746200935414,0,3,4,2,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2143.5590277777774,5.804166666666667,74285.90711805556,1.2333333333335759,29.8125,71.86805555555556,1002.754861111111,0.20501982319474515,-0.9787578209634881,191.83067117444665
1996-04-04,0.0,28.79583333333333,71.375,22.4625,33.104166666666664,1005.1208333333334,0.3,15,12,12,2,4,180.2548874735328,383775.2265565145,351.4326538673977,171.68753964246127,0,4,4,3,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2055.3026041666667,6.333333333333332,71740.49947916667,0.691666666666606,29.596527777777776,71.90972222222221,1003.2534722222222,-0.004448610962000915,-0.9999901048812977,179.7451142249364
1996-04-05,0.0,28.6,72.70833333333333,22.77916666666667,33.175000000000004,1005.7458333333334,0.9,16,13,13,4,5,192.6067903419411,380061.3653381313,352.4166103169358,185.02340765590367,0,5,4,4,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2079.4583333333335,5.820833333333333,73126.10329861111,0.625,29.355555555555554,72.34027777777777,1003.798611111111,-0.2182588994918696,-0.9758909020954125,167.39320266103215
