date,rainfall,temperature_2m,humidity,dewpoint_2m,apparent_temperature,pressure,precipitation,tithi_index,nakshatra_index,yoga_index,karana_index,vara_index,moon_phase_angle,moon_distance_km,sun_lon,moon_lon
1979-10-01,0.0,28.90833333333333,72.625,23.079166666666666,33.61666666666667,1003.5875,2.7,9,20,6,4,1,113.76548813123053,369067.5604496689,164.38016100087668,278.1455623004629
1979-10-02,7.411943435668945,29.191666666666663,67.75,22.275,33.233333333333334,1004.3291666666668,1.4,10,21,7,0,2,127.16647187325744,364777.5584667477,165.3631757152027,292.52957500354177
1979-10-03,0.0,29.92083333333333,63.79166666666666,21.89583333333333,33.8875,1004.4791666666666,0.0,11,23,8,2,3,140.87289128236927,361501.8505923607,166.3466833731966,307.21954362279763
1979-10-04,0.0,29.89583333333333,65.75,22.4375,34.416666666666664,1004.4625,0.0,12,24,9,4,4,154.80676759720916,359628.4478755644,167.33069923584594,322.137494897418
1979-10-05,11.660926818847656,29.245833333333334,71.0,23.054166666666664,34.12083333333333,1004.85,9.3,14,25,10,0,5,168.8533435714802,359436.6644610757,168.3152431569709,337.16867570521504
1979-10-06,0.0,28.675,78.45833333333333,24.27083333333333,34.233333333333334,1005.3,1.1,15,26,12,2,6,182.87167564709995,361032.29719630274,169.3003380675116,352.17214855624013
1979-10-07,0.0,28.379166666666663,81.125,24.633333333333336,34.35,1006.7333333333332,3.0,16,0,13,4,0,196.7138463885321,364315.72853042703,170.28600779308516,7.000007646806143
1979-10-08,0.0,28.366666666666664,78.875,24.070833333333336,33.87916666666667,1007.6333333333332,0.0,17,1,14,0,1,210.2478501799974,368994.8778983528,171.27227472960038,21.520266153047736
1979-10-09,0.0,28.225,77.29166666666667,23.554166666666664,33.49166666666667,1008.0583333333334,0.2,18,2,15,2,2,223.37702901841885,374637.57848808303,172.25915796154584,35.63629036358966
1979-10-10,0.0,27.70833333333333,78.70833333333333,23.39583333333333,32.80833333333333,1008.0708333333332,0.9,19,3,16,4,3,236.050546286046,380744.418810996,173.24667218013852,49.29726938232008
1979-10-11,2.60639762878418,27.6125,76.79166666666667,22.641666666666666,32.4125,1007.9041666666668,0.1,20,4,17,6,4,248.26362872566065,386820.5274674209,174.23482741720488,62.49845270941797
1979-10-12,0.0,27.625,75.95833333333333,22.433333333333334,32.141666666666666,1008.1458333333334,0.0,21,5,18,1,5,260.05017004963537,392431.53567356855,175.22362936213588,75.27375081987236
1979-10-13,0.0,27.058333333333334,78.75,22.754166666666663,31.58333333333333,1008.3916666666668,2.4,22,6,19,3,6,271.4717771094997,397238.3731522468,176.21307995893795,87.68478013481743
1979-10-14,0.0,27.08333333333333,80.29166666666667,23.2125,31.8375,1008.7458333333334,1.5,23,7,20,5,0,282.6066493637884,401012.4234887757,177.2031780395685,99.80974266316788
1979-10-15,1.7091957330703735,27.245833333333334,82.45833333333333,23.829166666666666,32.295833333333334,1009.1458333333334,1.6,24,8,21,6,1,293.54013586093987,403635.5226592437,178.19391985296505,111.73398381474983
1979-10-16,5.3167643547058105,26.65416666666667,79.58333333333333,22.5125,30.77083333333333,1008.8125,1.2,25,9,22,1,2,304.3574827527708,405089.4508840066,179.1852994393746,123.54274087412672
1979-10-17,0.0,26.683333333333334,74.66666666666667,21.091666666666665,30.54583333333333,1008.0458333333332,0.0,26,10,23,3,3,315.1385486351511,405438.5594485399,180.17730885852495,135.3158592091548
1979-10-18,0.0,26.96666666666667,74.08333333333333,21.3875,30.75,1007.8083333333334,0.0,27,11,24,5,4,325.95404968764666,404808.1165297136,181.1699383128711,147.12403820149086
1979-10-19,0.0,27.29583333333333,74.5,22.15416666666667,30.879166666666663,1008.6375,0.7000000000000001,28,11,25,7,5,336.86299158482456,403360.3660845101,182.1631762209875,159.02626400964272
1979-10-20,0.0,27.89583333333333,65.91666666666667,20.541666666666668,30.61666666666667,1009.475,0.0,28,12,26,8,6,347.911164334172,401270.2601545326,183.1570093003884,171.06830547144767
1979-10-21,0.0,26.79583333333333,79.45833333333333,22.7375,30.4,1009.15,3.1,29,13,0,10,0,359.1307839417222,398703.1743235596,184.15142271347096,183.28235711581124
1979-10-22,4.374923229217529,25.6625,85.83333333333333,22.96666666666667,29.6375,1008.6083333333332,7.0,0,14,1,1,1,10.541459740570046,395797.3155392716,185.1464003178635,195.68800803449275
1979-10-23,16.197002410888672,25.991666666666664,83.54166666666667,22.85833333333333,30.34583333333333,1009.6,3.8,1,15,2,3,2,22.15257858802697,392653.584615205,186.1419250427365,208.2946275644748
1979-10-24,25.327566146850582,25.883333333333336,84.04166666666667,22.85833333333333,29.97083333333333,1010.2041666666668,1.8,2,16,3,5,3,33.96691398261777,389335.0392731821,187.1379793908171,221.10497547352665
1979-10-25,9.506733894348145,26.179166666666664,84.75,23.258333333333336,30.745833333333334,1009.7708333333334,5.3,3,17,4,0,4,45.98486250730899,385876.7166090912,188.13454604694635,234.1194387355389
1979-10-26,25.78218460083008,25.2625,89.625,23.3625,30.129166666666663,1008.1916666666666,4.9,4,18,5,2,5,58.20833283087738,382304.6075805752,189.13160856607493,247.33992000032745
1979-10-27,24.340993881225582,25.575,87.20833333333333,23.15416666666667,30.375,1007.5125,8.0,5,19,6,4,6,70.64312834538224,378660.4356255647,190.1291521153204,260.77221897178066
1979-10-28,56.34180068969727,25.4625,87.66666666666667,23.1875,30.125,1008.1541666666668,7.7,6,20,7,6,0,83.29877021662796,375027.0159766502,191.1271642525676,274.4258538238085
1979-10-29,1.4065840244293213,26.53333333333333,81.20833333333333,22.754166666666663,30.6375,1007.9458333333332,1.3,8,21,9,2,1,96.18510623288132,371547.7101862956,192.1256357237892,288.31066849374747
1979-10-30,21.01633644104004,26.691666666666663,82.58333333333333,23.3625,31.183333333333334,1007.5208333333334,0.8,9,22,10,4,2,109.30570835193458,368433.1631763691,193.1245612387253,302.4302292219907
1979-10-31,0.0,27.09583333333333,77.08333333333333,22.541666666666668,30.758333333333336,1005.7458333333334,0.7,10,23,11,6,3,122.64897549653917,365949.6104196315,194.12394013346412,316.77292734217644
1979-11-01,1.3840649127960205,26.0625,81.41666666666667,22.570833333333336,29.4,1003.8291666666668,3.4,11,24,12,1,4,136.17900875472876,364386.2692848222,195.12377676011255,331.30285585635653
1979-11-02,2.5136733055114746,26.5625,81.95833333333333,23.08333333333333,31.35833333333333,1003.5083333333332,4.8,12,25,13,3,5,149.82945518479767,364005.062001358,196.1240803986051,345.9536560587867
1979-11-03,1.890600085258484,25.3625,89.125,23.370833333333334,30.15,1005.5375,8.8,13,0,14,6,6,163.50389904167332,364983.1184134274,197.12486452074788,0.6289123808919825
1979-11-04,12.25625228881836,25.27916666666667,88.95833333333333,23.266666666666666,29.866666666666664,1006.95,8.4,14,1,16,1,0,177.08504833918187,367363.9899130487,198.12614538890583,15.211341862993898
1979-11-05,5.639915466308594,25.0625,89.95833333333333,23.241666666666664,29.629166666666663,1006.6958333333332,8.5,15,2,17,3,1,190.451688804967,371033.220889169,199.1279401993718,29.579748546179182
1979-11-06,0.6997842192649841,25.825,86.54166666666667,23.320833333333336,30.03333333333333,1006.125,1.8,16,3,18,5,2,203.4986435149548,375726.3625369661,200.13026516305808,43.62898030971537
1979-11-07,5.029568195343018,25.329166666666666,87.33333333333333,22.97083333333333,29.604166666666668,1006.3,7.8,18,4,19,1,3,216.15335510025065,381066.1110602942,201.133133934433,57.286506064453015
1979-11-08,0.3957948386669159,26.15,81.04166666666667,22.45833333333333,30.0125,1006.5541666666668,0.8,19,5,20,3,4,228.38449836147615,386616.3172730537,202.13655664155684,70.52102328477179
1979-11-09,14.821646690368652,24.96666666666667,88.83333333333333,22.85833333333333,28.97083333333333,1006.0083333333332,32.1,20,6,21,5,5,240.20184030872605,391938.2926636934,203.14053954059344,83.34231468045661
1979-11-10,5.658336639404297,24.2,93.625,23.0625,28.2625,1005.2375,44.1,20,7,22,6,6,251.64973892766395,396638.4324037571,204.14508514279893,95.79474581369864
1979-11-11,22.14237594604492,23.85833333333333,95.58333333333331,23.116666666666664,28.016666666666666,1005.3625,49.8,21,8,23,1,0,262.79772684481173,400402.0068005876,205.1501925967908,107.94784927101438
1979-11-12,93.47781372070312,24.34166666666667,93.83333333333331,23.275,28.183333333333334,1006.7,22.3,22,8,24,3,1,273.7309152083548,403012.7587342031,206.1558581338202,119.8867298103597
1979-11-13,82.40531158447266,24.65416666666667,91.75,23.2,28.883333333333336,1007.425,14.4,23,9,25,5,2,284.5416153863837,404360.4237396273,207.1620754480257,131.7036874020052
1979-11-14,52.53923034667969,24.52916666666667,93.20833333333331,23.320833333333336,29.20833333333333,1007.1,14.3,24,10,26,0,3,295.3224627022436,404438.7993501421,208.1688359493744,143.49134207256577
1979-11-15,2.5888116359710693,24.804166666666664,91.58333333333331,23.275,29.21666666666667,1006.3208333333332,15.5,25,11,0,2,4,306.16072830856143,403336.4375901734,209.17612887724115,155.33694664207772
1979-11-16,6.734786510467529,24.15416666666667,94.75,23.245833333333334,29.22083333333333,1006.8,26.3,26,12,1,3,5,317.1333743916049,401221.2344871805,210.18394129790775,167.31744269823068
1979-11-17,58.53371810913086,24.84166666666667,90.95833333333331,23.191666666666663,29.0375,1007.2625,19.4,27,13,2,5,6,328.3026047027845,398319.6838380296,211.1922580352577,179.49501199773184
1979-11-18,15.207155227661133,24.59166666666667,92.75,23.34166666666667,28.766666666666666,1008.25,10.5,28,14,3,7,0,339.71205575085764,394891.64847678086,212.2010616035815,191.9132687503971
1979-11-19,41.07452392578125,25.133333333333336,90.95833333333331,23.516666666666666,29.77916666666667,1007.3208333333332,8.0,29,15,4,9,1,351.3842228043967,391202.2683972455,213.2103322248115,204.59468688463105
1979-11-20,46.17562484741211,25.104166666666668,90.45833333333331,23.39583333333333,30.104166666666668,1006.5875,3.6,0,16,5,0,2,3.320018950142435,387493.8985174698,214.22004801361945,217.54016025995503
1979-11-21,0.0,25.34166666666667,89.5,23.40416666666667,30.379166666666663,1006.9333333333334,2.1,1,17,6,2,3,15.501277208549263,383962.2506482058,215.23018539505057,230.73150538302505
1979-11-22,1.7902060747146606,25.933333333333334,83.75,22.870833333333334,30.19583333333333,1007.0166666666668,7.6,2,18,7,4,4,27.89636297764929,380741.4436819405,216.24071977853671,244.13707351396764
1979-11-23,13.942091941833496,24.1375,92.91666666666669,22.916666666666668,28.266666666666666,1007.2416666666668,10.9,3,19,8,6,5,40.46799036332425,377901.73343711504,217.2516264566705,257.7195656887829
1979-11-24,7.202144622802734,23.366666666666664,86.5,20.945833333333333,25.42083333333333,1005.525,14.8,4,20,9,1,6,53.1813054648376,375461.11176255625,218.26288164592395,271.444114182045
1979-11-25,28.054582595825195,23.575,81.70833333333333,20.22083333333333,26.34583333333333,1005.625,6.6000000000000005,5,21,10,4,0,66.00989313769875,373408.358774296,219.27446355772665,285.28428769751264
1979-11-26,8.462722778320312,25.48333333333333,87.625,23.204166666666666,30.1375,1007.7958333333332,4.5,6,22,11,6,1,78.93785258127795,371731.72899017046,220.2863533925619,299.2241663331083
1979-11-27,3.978895902633667,24.925,89.75,23.08333333333333,29.46666666666667,1008.8166666666666,6.5,7,23,13,1,2,91.95724670749728,370445.45599946735,221.29853617382005,313.255791620577
1979-11-28,1.8727644681930544,24.941666666666663,86.125,22.370833333333334,29.275,1008.7791666666668,2.1,8,24,14,3,3,105.06157578862064,369606.3096499167,222.311001362764,327.37264209911746
1979-11-29,0.0,25.34166666666667,85.83333333333333,22.6625,29.683333333333334,1007.5333333333332,1.1,9,25,15,5,4,118.237085532506,369314.5302142712,223.32374320272783,341.5609442684626
1979-11-30,0.0,25.59583333333333,83.75,22.479166666666668,29.675,1008.0416666666666,0.5,10,26,16,0,5,131.45453696545073,369697.2052470518,224.33676073187365,355.7914457843957
1979-12-01,0.0,25.266666666666666,82.33333333333333,21.79583333333333,28.65833333333333,1010.3666666666668,0.0,12,0,17,3,6,144.6643832436869,370876.9064490337,225.3500573999569,10.014595217291593
1979-12-02,0.0,25.616666666666664,80.5,21.791666666666668,28.775,1011.7791666666668,0.0,13,1,18,5,0,157.7977775247236,372933.0935215223,226.36364025620625,24.16155144831321
1979-12-03,0.0,24.9125,85.79166666666667,22.3,28.27083333333333,1010.9833333333332,2.9,14,2,19,0,1,170.77418712529138,375866.7984492854,227.37751875393184,38.15179699912658
1979-12-04,3.460162401199341,24.29583333333333,88.125,22.141666666666666,27.691666666666663,1011.0875,4.2,15,3,21,2,2,183.51394856600743,379578.8112885483,228.39170332293904,51.905689743143206
1979-12-05,0.2922974526882171,24.575,84.16666666666667,21.691666666666663,27.679166666666664,1012.0125,1.8,16,4,22,4,3,195.9520507640673,383867.5850457599,229.40620393907307,65.35824124297156
1979-12-06,16.868656158447266,23.883333333333336,89.91666666666667,22.141666666666666,27.59583333333333,1011.5458333333332,3.0,17,5,23,6,4,208.04906610536,388446.9308379704,230.42102892307767,78.4700431287786
1979-12-07,0.561211109161377,24.33333333333333,87.875,22.129166666666663,27.8125,1011.1291666666666,4.4,18,6,24,1,5,219.7966785845273,392978.1002688063,231.43618412184705,91.23279211965402
1979-12-08,13.840649604797363,24.4125,86.375,21.9375,27.48333333333333,1010.3,1.7,19,7,25,3,6,231.21759186504204,397108.2622943905,232.45167250544569,103.66919699899924
1979-12-09,0.0,24.65416666666667,81.375,21.183333333333334,27.025,1010.3166666666666,0.8,20,8,26,5,0,242.36134240429448,400507.99412648496,233.4674941080231,115.8287922535526
1979-12-10,17.331947326660156,24.129166666666663,87.58333333333333,21.9125,27.3875,1010.375,8.5,21,9,0,0,1,253.2980625303048,402902.9257495715,234.4836461855568,127.78170246658328
1979-12-11,4.4622063636779785,23.95833333333333,89.04166666666667,22.016666666666666,27.454166666666666,1010.1208333333334,3.8,22,10,1,2,2,264.1117962668806,404097.4329067392,235.50012345768525,139.6119595900859
1979-12-12,6.285125255584717,24.254166666666663,88.375,22.14583333333333,27.945833333333336,1009.925,7.300000000000001,22,11,2,3,3,274.89416851911125,403990.1821147928,236.5169183264667,151.41117335535935
1979-12-13,15.689248085021973,24.308333333333334,87.29166666666667,21.97083333333333,27.929166666666664,1009.3458333333332,2.0,23,12,3,5,4,285.7385039423233,402582.105361328,237.53402100128503,163.27265107899925
1979-12-14,0.3039893507957458,24.15,86.66666666666667,21.745833333333334,27.525,1009.2416666666668,0.8999999999999999,24,13,4,0,5,296.734081256824,399977.2493864071,238.55141949515527,175.28565273011236
1979-12-15,0.0,24.3875,85.25,21.666666666666668,27.679166666666664,1009.8041666666668,0.3999999999999999,25,14,5,2,6,307.9601291750879,396376.3308506253,239.5690994904972,187.52938757937696
1979-12-16,0.0,24.379166666666663,85.91666666666667,21.804166666666664,27.775,1010.425,0.8,26,15,6,4,0,319.4794160795479,392062.20518994186,240.58704410685468,200.06660466597813
1979-12-17,0.0,24.5,81.95833333333333,20.975,27.391666666666666,1010.4041666666668,0.0,27,15,7,6,1,331.33183567974424,387376.3196034168,241.605233641075,212.93717924952685
1979-12-18,0.0,24.1875,80.16666666666667,20.291666666666668,26.808333333333334,1009.9166666666666,0.0,28,16,8,8,2,343.5291340632462,382686.064206779,242.62364539115904,226.1528403734365
1979-12-19,0.0,24.241666666666664,80.875,20.566666666666663,27.0,1009.2583333333332,0.0,29,17,9,10,3,356.0525455766503,378345.0695561565,243.64225370532932,239.69480652205428
1979-12-20,0.0,24.129166666666663,80.95833333333333,20.4125,27.0375,1009.4333333333334,0.0,0,19,10,1,4,8.855087990247071,374651.6583982873,244.66103039457764,253.51607948077063
1979-12-21,0.0,23.954166666666666,79.91666666666667,19.98333333333333,26.479166666666668,1010.8166666666666,0.0,1,20,11,3,5,21.869182881727557,371813.6374327661,245.67994558821275,267.54906250877684
1979-12-22,0.0,24.325,79.29166666666667,20.3,26.65416666666667,1011.1875,0.1,2,21,12,5,6,35.018293404583964,369928.4584371441,246.6989689968856,281.71719587803483
1979-12-23,0.3741407394409179,24.34166666666667,80.79166666666667,20.741666666666667,26.825,1010.6791666666668,1.0,4,22,13,1,0,48.229408997663576,368984.9357085503,247.7180714142382,295.94744057609904
1979-12-24,18.151853561401367,23.6875,69.95833333333333,17.708333333333332,24.516666666666666,1011.1125,0.2,5,23,14,3,1,61.44267231169872,368886.53494112886,248.7372262021826,310.1799062775537
1979-12-25,1.119155764579773,24.041666666666668,69.20833333333333,17.954166666666666,25.05,1011.4416666666666,0.0,6,24,16,5,2,74.61563420541414,369489.3624816191,249.75641051150453,324.37210932124555
1979-12-26,0.0,23.78333333333333,72.33333333333333,18.27083333333333,25.21666666666667,1010.5291666666668,0.0,7,25,17,0,3,87.72177020659419,370643.66078048106,250.77560608207628,338.497493175416
1979-12-27,0.0,23.575,75.16666666666667,18.67083333333333,25.379166666666663,1009.7458333333334,0.0,8,26,18,2,4,100.74480250541596,372227.5546428992,251.79479958669404,352.5397543258599
1979-12-28,0.0,23.72083333333333,71.41666666666667,17.995833333333334,25.2,1010.3416666666668,0.0,9,0,19,4,5,113.6713465476256,374165.31527666055,252.8139825702623,6.485491765140637
1979-12-29,0.0,23.775,73.54166666666667,18.516666666666666,25.39583333333333,1010.25,0.0,10,1,20,0,6,126.48443890980325,376427.5141189687,253.8331510674608,20.317736226545584
1979-12-30,0.0,23.475,73.16666666666667,18.091666666666665,25.1875,1009.625,0.0,11,2,21,2,0,139.1599052430689,379015.2898821116,254.85230497331472,34.01231769676512
1979-12-31,0.0,22.320833333333336,75.66666666666667,17.445833333333333,24.10833333333333,1009.1666666666666,0.0,12,3,22,4,1,151.66654823322088,381934.51362242416,255.87144722380015,47.53805119530954
1980-01-01,0.0,22.27916666666667,78.375,17.991666666666667,24.45833333333333,1008.5875,0.0,13,4,23,6,2,163.9701131448384,385167.501890774,256.8905946343983,60.86071061271351
1980-01-02,0.0,22.6125,75.91666666666667,17.779166666666665,24.59583333333333,1008.575,0.0,14,5,24,1,3,176.03893302693777,388649.5701648877,257.90972971600536,73.94862276711206
1980-01-03,0.0,23.04583333333333,75.41666666666667,18.133333333333333,25.291666666666668,1008.7708333333334,0.0,15,6,25,3,4,187.85153376115576,392256.62449031527,258.9288704446245,86.78033972249966
1980-01-04,0.0,23.204166666666666,73.95833333333333,17.995833333333334,24.89583333333333,1009.2,0.0,16,7,26,5,5,199.4015935860944,395805.5380038856,259.9480222395166,99.3495489188968
1980-01-05,0.0,23.97083333333333,71.16666666666667,18.15833333333333,25.6125,1009.6875,0.0,17,8,0,0,6,210.70132225621845,399067.04045783903,260.9671891080579,111.66846336945076
1980-01-06,0.0,23.925,71.66666666666667,18.15833333333333,25.64583333333333,1010.2208333333332,0.0,18,9,1,1,0,221.78219316154295,401787.6250677364,261.98637323587906,123.76855422239282
1980-01-07,0.0,24.175,70.91666666666667,18.245833333333334,25.67083333333333,1010.95,0.0,19,10,2,3,1,232.6936201377299,403716.2312217573,263.005574795852,135.6992286818224
1980-01-08,0.0,24.429166666666664,72.375,18.820833333333333,26.34583333333333,1010.95,0.0,20,11,3,5,2,243.5002759681036,404631.7644709369,264.0247919184282,147.52514979509306
1980-01-09,0.0,24.05,76.45833333333333,19.3375,26.1125,1010.3416666666668,0.7,21,11,4,0,3,254.2786395793005,404368.5921688559,265.0440207462124,159.3227848039435
1980-01-10,0.0,23.504166666666663,72.79166666666667,17.958333333333332,25.129166666666663,1009.4166666666666,0.0,22,12,5,2,4,265.11305563485354,402838.2797141655,266.06325549346786,171.1764656614126
1980-01-11,0.0,23.0625,71.25,17.166666666666668,24.2,1009.6583333333332,0.0,23,13,6,4,5,276.09125771745755,400046.5187114309,267.08248844157134,183.1739129379301
1980-01-12,0.0,23.2625,68.45833333333333,16.8625,24.175,1010.55,0.0,23,14,7,5,6,287.29906456196903,396104.23767131777,268.10170981874336,195.4009326542148
1980-01-13,0.0,23.433333333333334,69.25,17.2375,24.4125,1011.0125,0.0,24,15,8,0,0,298.8139037055411,391231.3209584492,269.12090753652694,207.93494043382196
1980-01-14,0.0,23.508333333333336,67.58333333333333,16.933333333333334,24.475,1011.1791666666668,0.0,25,16,9,2,1,310.6970493349268,385750.4661916132,270.1400667904724,220.8371996455926
1980-01-15,0.0,23.6,71.0,17.76666666666667,25.025,1011.2875,0.0,26,17,10,4,2,322.9850683928709,380068.046686276,271.1591695851331,234.1442672983472
1980-01-16,0.0,24.05,67.375,17.400000000000002,25.254166666666663,1010.9708333333332,0.0,27,18,12,6,3,335.6819153001466,374639.3256976844,272.1781943137244,247.86008761618857
1980-01-17,0.0,23.8875,67.29166666666667,17.066666666666666,25.3,1011.3666666666668,0.0,29,19,13,9,4,348.7540646923144,369918.0662933813,273.19711559529577,261.9511224211681
1980-01-18,0.0,23.40833333333333,71.08333333333333,17.533333333333335,24.64583333333333,1011.8625,0.0,0,20,14,0,5,2.131323611085553,366295.9672468071,274.21590460366355,276.34716012179456
1980-01-19,0.0,23.77916666666667,69.58333333333333,17.495833333333334,25.09583333333333,1012.6916666666666,0.0,1,21,15,2,6,15.714806011118515,364044.0529390063,275.23453005674014,290.949287458918
1980-01-20,0.0,23.39583333333333,73.54166666666667,17.925,24.979166666666668,1012.4708333333332,0.0,2,22,16,4,0,29.391024225466143,363272.3545391219,276.2529598451912,305.6439804469293
1980-01-21,0.0,23.320833333333336,71.70833333333333,17.529166666666665,24.925,1012.1416666666668,0.0,3,24,17,0,1,43.04840757590085,363921.612205648,277.2711630286857,320.3196258053153
1980-01-22,0.0,23.604166666666668,72.95833333333333,18.004166666666666,25.633333333333336,1010.7791666666668,0.0,4,25,18,2,2,56.59152230262897,365790.52361437137,278.28911175630395,334.8807464615265
1980-01-23,0.0,23.2,74.875,18.016666666666666,25.42083333333333,1008.9416666666666,0.0,5,26,20,4,3,69.94952221259287,368589.2163250042,279.30678269333896,349.25645845372463
1980-01-24,0.0,23.45,75.83333333333333,18.3625,25.883333333333336,1008.9166666666666,0.0,6,0,21,6,4,83.07794393579317,372001.4630591993,280.3241577417147,3.4022708938480086
1980-01-25,0.0,23.83333333333333,74.58333333333333,18.566666666666663,25.825,1009.7,0.0,7,1,22,1,5,95.9552587842014,375738.3752483911,281.3412240898084,17.296639797791713
1980-01-26,0.0,23.4625,73.58333333333333,17.962500000000002,25.20833333333333,1008.9708333333332,0.9,9,2,23,4,6,108.57665639763812,379572.7760146128,282.35797378515247,30.934751052304694
1980-01-27,0.0,22.96666666666667,69.20833333333333,16.287499999999998,24.40416666666667,1008.1166666666668,0.0,10,3,24,6,0,120.94742413805952,383351.3814164688,283.374403052586,44.32189731748655
1980-01-28,0.0,23.079166666666666,69.375,16.2625,24.8875,1006.5833333333334,0.0,11,4,25,1,1,133.07755931442847,386987.84752439073,284.39051152400833,57.4680869240108
1980-01-29,0.0,24.02916666666667,69.20833333333333,16.962500000000002,26.03333333333333,1005.8541666666666,0.0,12,5,26,3,2,144.97841451248024,390442.7845219824,285.4063014689549,70.38468582953192
1980-01-30,0.0,24.416666666666668,72.45833333333333,18.40833333333333,26.9375,1006.4083333333332,0.0,13,6,0,5,3,156.66148827394215,393697.6581854052,286.4217770583733,83.08320541838066
1980-01-31,0.0,23.758333333333336,74.83333333333333,18.466666666666665,26.175,1008.4291666666668,0.0,14,7,1,0,4,168.13900689099677,396728.9915267564,287.43694366967964,95.57588223356043
1980-02-01,0.0,23.8,73.08333333333333,18.25,25.90416666666667,1009.3583333333332,0.0,14,8,2,1,5,179.42569260311376,399488.00567300094,288.4518072410385,107.87744506020124
1980-02-02,0.0,24.09166666666667,70.20833333333333,17.845833333333335,26.1625,1009.2708333333334,0.0,15,9,3,3,6,190.54105085411615,401889.0830336801,289.46637369235907,120.00740196909302
1980-02-03,0.0,24.241666666666664,71.58333333333333,18.195833333333333,26.445833333333336,1009.2291666666666,0.0,16,9,4,5,0,201.5115915428072,403808.45223469904,290.4806484370361,131.99226205368055
1980-02-04,0.0,24.075,75.58333333333333,19.1625,26.35833333333333,1009.2541666666666,0.1,17,10,5,0,1,212.37256551597787,405092.62901702616,291.49463600423184,143.86727282654329
1980-02-05,0.0,23.75,74.875,18.6125,26.104166666666668,1008.775,0.0,18,11,6,2,2,223.16897786610969,405574.7592988186,292.5083397763438,155.67743455847148
1980-02-06,0.0,23.745833333333334,74.54166666666667,18.4125,26.104166666666668,1008.6583333333332,0.0,19,12,7,3,3,233.9557733490797,405096.30593299074,293.52176182632445,167.47768666969617
1980-02-07,0.0,23.558333333333334,74.45833333333333,18.1625,25.8,1009.1083333333332,0.0,20,13,8,5,4,244.7971408928273,403531.4506835474,294.5349028188189,179.332213036845
1980-02-08,0.0,23.933333333333334,71.875,17.995833333333334,25.933333333333334,1010.2541666666666,0.0,21,14,9,0,5,255.76484836213845,400811.8749557241,295.54776192503607,191.3127773545828
1980-02-09,0.0,24.008333333333336,72.95833333333333,18.241666666666667,26.141666666666666,1010.375,0.0,22,15,10,2,6,266.93541823306344,396949.8614930436,296.56033669290343,203.4958992087108
1980-02-10,0.0,23.90416666666667,74.5,18.604166666666668,26.22083333333333,1009.4625,0.0,23,16,11,4,0,278.38584071565265,392057.57786071766,297.57262281491325,215.95856736726557
1980-02-11,0.0,23.77916666666667,72.75,18.041666666666668,25.6625,1011.0208333333334,0.0,24,17,12,6,1,290.1874800193363,386359.7503802452,298.58461374783235,228.7721458507108
1980-02-12,0.0,23.758333333333336,72.66666666666667,18.0125,25.5125,1010.6875,0.0,25,18,13,1,2,302.3979923104889,380195.7618782309,299.5963001681353,241.9942910598741
1980-02-13,0.0,24.05,73.29166666666667,18.2,26.2,1009.825,0.0,26,19,14,3,3,315.051594267445,374006.0127108393,300.6076693062097,255.6592185142256
1980-02-14,0.0,24.15,72.16666666666667,18.02083333333333,26.479166666666668,1009.7375,0.0,27,20,15,5,4,328.1489811257683,368297.3662196144,301.618704295219,269.7676178931799
1980-02-15,0.0,23.97083333333333,72.0,17.8625,26.383333333333336,1009.05,0.0,28,21,17,7,5,341.64941083019653,363585.4702718452,302.6293837837232,284.2787333863701
1980-02-16,0.0,24.05,72.5,18.266666666666666,26.34583333333333,1008.775,0.0,29,22,18,10,6,355.46831678348053,360319.1011130047,303.6396821333287,299.1079732086724
1980-02-17,0.0,24.0,72.16666666666667,18.15833333333333,26.254166666666663,1009.3041666666668,0.0,0,23,19,1,0,9.483335831465288,358802.1271848003,304.6495704623272,314.13293702289525
1980-02-18,0.0,24.258333333333336,73.16666666666667,18.5125,26.83333333333333,1009.4375,0.0,1,24,20,3,1,23.549266044876514,359136.5278247658,305.659018541767,329.2083774065279
1980-02-19,0.0,24.52083333333333,74.04166666666667,18.67083333333333,27.0875,1009.9125,0.0,3,25,21,6,2,37.51890359262982,361207.51265738014,306.6679971832925,344.18704411480354
1980-02-20,0.0,24.204166666666666,75.08333333333333,18.879166666666663,26.65833333333333,1010.7083333333334,0.0,4,26,22,1,3,51.26395758816955,364717.02798863605,307.6764805048168,358.9406071169154
1980-02-21,0.0,24.929166666666664,74.66666666666667,19.541666666666668,27.6625,1011.5416666666666,0.0,5,1,24,3,4,64.69018823462704,369252.77031703416,308.68444751276616,13.374800281139253
1980-02-22,0.0,24.8,73.20833333333333,18.966666666666665,27.58333333333333,1010.7625,0.0,6,2,25,5,5,77.74361271685075,374368.3869511773,309.6918827602303,27.43562846155028
1980-02-23,0.0,24.625,69.58333333333333,17.712500000000002,27.03333333333333,1008.7708333333334,0.0,7,3,26,1,6,90.40823782392124,379652.1515345852,310.6987761974219,41.1070976881034
1980-02-24,0.0,24.95,70.04166666666667,18.125,27.46666666666667,1007.6083333333332,0.0,8,4,0,3,0,102.69824354466672,384771.501860817,311.70512252500725,54.40339468021367
1980-02-25,0.0,25.6375,70.20833333333333,18.629166666666663,28.2,1006.4791666666666,0.0,9,5,1,5,1,114.64808691865164,389491.5025417682,312.71092036299024,67.3589867297114
